developer,item_id,sentiment_analysis
Obsidian Entertainment,72730,2
Obsidian Entertainment,72730,2
Colossal Order Ltd.,73010,2
Digitalmindsoft,64000,1
Digitalmindsoft,64000,2
Digitalmindsoft,64000,2
Digitalmindsoft,64000,2
Digitalmindsoft,64000,0
Digitalmindsoft,64000,2
Digitalmindsoft,64000,2
Digitalmindsoft,64000,2
Digitalmindsoft,64000,0
Digitalmindsoft,64000,1
Eggtooth Team,65560,0
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,0
Arrowhead Game Studios,42910,0
Arrowhead Game Studios,42910,0
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,0
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,0
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,0
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,0
Arrowhead Game Studios,42910,0
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,0
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,1
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Arrowhead Game Studios,42910,2
Ronimo Games,63500,2
Ronimo Games,63500,2
"PopCap Games, Inc.",78000,0
"PopCap Games, Inc.",78000,2
Two Tribes,38720,2
Two Tribes,38720,2
Two Tribes,38720,2
Two Tribes,38720,2
Vanguard Games,48950,2
Criterion Games,47870,2
Criterion Games,47870,2
Criterion Games,47870,2
Criterion Games,47870,2
Criterion Games,47870,2
Criterion Games,47870,2
Criterion Games,47870,0
Criterion Games,47870,2
Criterion Games,47870,2
Criterion Games,47870,2
Criterion Games,47870,2
Criterion Games,47870,1
Criterion Games,47870,0
CCP,8500,0
CCP,8500,2
CCP,8500,2
CCP,8500,2
CCP,8500,2
CCP,8500,2
CCP,8500,0
CCP,8500,1
CCP,8500,2
CCP,8500,0
CCP,8500,2
CCP,8500,1
Secret Exit Ltd.,61600,2
Secret Exit Ltd.,61600,2
Secret Exit Ltd.,61600,2
Telltale Games,31280,2
Telltale Games,31280,1
Telltale Games,31280,1
Telltale Games,31280,1
Telltale Games,31280,2
Telltale Games,31280,2
Telltale Games,31280,1
Telltale Games,31280,2
Telltale Games,31280,2
Telltale Games,31280,2
Telltale Games,31280,1
Telltale Games,31280,2
Telltale Games,31280,1
Telltale Games,31280,2
Telltale Games,31280,1
Telltale Games,31280,2
Telltale Games,31280,2
Telltale Games,31280,2
Telltale Games,31280,2
Telltale Games,31280,2
Telltale Games,31280,1
Telltale Games,31280,0
Telltale Games,31280,0
Telltale Games,31280,2
Telltale Games,31280,2
Telltale Games,31280,0
Telltale Games,31280,0
Telltale Games,31280,2
Telltale Games,31280,2
Telltale Games,31280,2
Telltale Games,31280,2
Telltale Games,31280,2
Telltale Games,31280,1
Telltale Games,31280,2
Telltale Games,31280,2
Telltale Games,31280,0
Telltale Games,31280,2
Telltale Games,31280,2
Telltale Games,31280,0
Telltale Games,31280,2
Telltale Games,31280,0
Telltale Games,31280,1
Telltale Games,31280,0
Telltale Games,31280,2
Telltale Games,31280,2
Telltale Games,31280,2
"Double Helix Games,Rainbow Studios,THQ Nordic",55140,2
"Double Helix Games,Rainbow Studios,THQ Nordic",55140,2
"Double Helix Games,Rainbow Studios,THQ Nordic",55140,2
"Double Helix Games,Rainbow Studios,THQ Nordic",55140,2
"Double Helix Games,Rainbow Studios,THQ Nordic",55140,2
"Double Helix Games,Rainbow Studios,THQ Nordic",55140,2
"Double Helix Games,Rainbow Studios,THQ Nordic",55140,2
"Double Helix Games,Rainbow Studios,THQ Nordic",55140,2
Team Meat,40800,0
Team Meat,40800,2
Team Meat,40800,2
Team Meat,40800,1
Team Meat,40800,1
Team Meat,40800,1
Team Meat,40800,2
Team Meat,40800,2
Team Meat,40800,2
Team Meat,40800,2
Team Meat,40800,0
Team Meat,40800,1
Team Meat,40800,1
Team Meat,40800,2
Team Meat,40800,0
Team Meat,40800,2
Team Meat,40800,1
Team Meat,40800,2
Team Meat,40800,1
Team Meat,40800,2
Team Meat,40800,1
Team Meat,40800,1
Team Meat,40800,0
Team Meat,40800,1
Team Meat,40800,2
Team Meat,40800,2
Team Meat,40800,0
Team Meat,40800,2
Team Meat,40800,2
Team Meat,40800,1
Team Meat,40800,2
Team Meat,40800,2
Team Meat,40800,0
Team Meat,40800,1
Team Meat,40800,1
Team Meat,40800,1
Team Meat,40800,2
Team Meat,40800,2
Team Meat,40800,2
Team Meat,40800,2
Team Meat,40800,1
Team Meat,40800,2
Team Meat,40800,1
Team Meat,40800,2
Team Meat,40800,2
Team Meat,40800,1
Team Meat,40800,0
Team Meat,40800,2
Team Meat,40800,2
Team Meat,40800,0
Team Meat,40800,2
Team Meat,40800,2
Team Meat,40800,2
Team Meat,40800,2
Team Meat,40800,0
Team Meat,40800,2
Team Meat,40800,0
Team Meat,40800,2
Team Meat,40800,2
Team Meat,40800,2
Team Meat,40800,0
Team Meat,40800,1
Team Meat,40800,2
Team Meat,40800,2
Techland,40380,0
BioWare,47810,0
BioWare,47810,0
BioWare,47810,2
BioWare,47810,2
BioWare,47810,2
BioWare,47810,2
BioWare,47810,2
BioWare,47810,1
BioWare,47810,2
BioWare,47810,2
BioWare,47810,2
BioWare,47810,2
BioWare,47810,2
Cyanide Studios,58520,0
Outerlight Ltd.,2450,1
Outerlight Ltd.,2450,2
Outerlight Ltd.,2450,2
Outerlight Ltd.,2450,0
Outerlight Ltd.,2450,2
inner seas,72900,2
inner seas,72900,2
Spellbound Studios,39690,1
Lunar Giant,63800,2
Capcom Vancouver,45740,2
Capcom Vancouver,45740,0
Capcom Vancouver,45740,0
Capcom Vancouver,45740,1
Capcom Vancouver,45740,1
Capcom Vancouver,45740,2
Capcom Vancouver,45740,2
Capcom Vancouver,45740,2
Capcom Vancouver,45740,2
Over the Top Games,57000,2
Double Helix Games,43000,2
Silver Wish Games,8970,0
Wolfire Games,25010,0
Wolfire Games,25010,2
"CINEMAX, s.r.o.",60800,2
Kerberos Productions Inc.,42890,2
Cyan Worlds,63610,2
Zaratustra Productions,33680,2
Zaratustra Productions,33680,2
Zaratustra Productions,33680,1
Brawsome,58200,2
City Interactive,34830,0
City Interactive,34830,0
City Interactive,34830,0
City Interactive,34830,1
City Interactive,34830,2
City Interactive,34830,2
Avalanche Studios,35091,0
Avalanche Studios,35091,0
Valve,300,2
Valve,300,2
Valve,300,2
Valve,300,2
Valve,300,2
Valve,300,2
Valve,300,0
Valve,300,1
Valve,300,0
Valve,300,0
Valve,300,2
Valve,300,2
Valve,300,2
Valve,300,2
Valve,300,2
Valve,300,0
Valve,300,2
Valve,300,2
Valve,300,2
Valve,300,1
Valve,300,1
Valve,300,1
Valve,300,2
Valve,300,2
Valve,300,2
Valve,300,2
Valve,300,1
Valve,300,1
Valve,300,1
Headup Games / Radon Labs,46440,2
Cauldron,39670,2
Cauldron,39670,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,1
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,1
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,0
Bohemia Interactive,33930,1
Bohemia Interactive,33930,2
Bohemia Interactive,33930,0
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,0
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,0
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,0
Bohemia Interactive,33930,1
Bohemia Interactive,33930,1
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,0
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,1
Bohemia Interactive,33930,2
Bohemia Interactive,33930,1
Bohemia Interactive,33930,2
Bohemia Interactive,33930,0
Bohemia Interactive,33930,0
Bohemia Interactive,33930,1
Bohemia Interactive,33930,1
Bohemia Interactive,33930,1
Bohemia Interactive,33930,2
Bohemia Interactive,33930,0
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,0
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,1
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,2
Bohemia Interactive,33930,1
Bohemia Interactive,33930,2
Bohemia Interactive,33930,0
Bohemia Interactive,33930,2
"Monolith Productions, Inc.,Timegate",21090,2
"Monolith Productions, Inc.,Timegate",21090,0
"Monolith Productions, Inc.,Timegate",21090,2
"Monolith Productions, Inc.,Timegate",21090,0
"Monolith Productions, Inc.,Timegate",21090,0
"Monolith Productions, Inc.,Timegate",21090,0
"Monolith Productions, Inc.,Timegate",21090,1
"Monolith Productions, Inc.,Timegate",21090,1
Haemimont Games,57600,2
Haemimont Games,57600,0
Petroglyph,32470,2
Petroglyph,32470,0
Petroglyph,32470,2
Petroglyph,32470,2
"The Creative Assembly,Feral Interactive (Mac)",34030,2
"The Creative Assembly,Feral Interactive (Mac)",34030,0
"The Creative Assembly,Feral Interactive (Mac)",34030,0
"The Creative Assembly,Feral Interactive (Mac)",34030,0
"The Creative Assembly,Feral Interactive (Mac)",34030,0
"The Creative Assembly,Feral Interactive (Mac)",34030,2
"The Creative Assembly,Feral Interactive (Mac)",34030,2
"The Creative Assembly,Feral Interactive (Mac)",34030,1
"The Creative Assembly,Feral Interactive (Mac)",34030,1
"The Creative Assembly,Feral Interactive (Mac)",34030,0
"The Creative Assembly,Feral Interactive (Mac)",34030,2
"The Creative Assembly,Feral Interactive (Mac)",34030,2
"The Creative Assembly,Feral Interactive (Mac)",34030,0
"The Creative Assembly,Feral Interactive (Mac)",34030,2
"The Creative Assembly,Feral Interactive (Mac)",34030,1
"The Creative Assembly,Feral Interactive (Mac)",34030,1
"The Creative Assembly,Feral Interactive (Mac)",34030,2
"The Creative Assembly,Feral Interactive (Mac)",34030,2
"The Creative Assembly,Feral Interactive (Mac)",34030,2
"The Creative Assembly,Feral Interactive (Mac)",34030,1
"The Creative Assembly,Feral Interactive (Mac)",34030,2
"The Creative Assembly,Feral Interactive (Mac)",34030,2
DICE,24960,2
DICE,24960,0
DICE,24960,1
DICE,24960,2
DICE,24960,2
DICE,24960,2
DICE,24960,0
DICE,24960,1
DICE,24960,2
DICE,24960,2
DICE,24960,1
DICE,24960,2
DICE,24960,2
DICE,24960,0
DICE,24960,0
DICE,24960,1
DICE,24960,0
DICE,24960,2
DICE,24960,2
DICE,24960,2
DICE,24960,2
DICE,24960,2
DICE,24960,0
DICE,24960,2
DICE,24960,2
DICE,24960,1
DICE,24960,2
DICE,24960,2
DICE,24960,2
DICE,24960,2
DICE,24960,2
DICE,24960,0
DICE,24960,2
DICE,24960,2
DICE,24960,2
DICE,24960,0
DICE,24960,1
DICE,24960,2
DICE,24960,2
DICE,24960,0
DICE,24960,1
DICE,24960,1
Gas Powered Games,40100,0
Gas Powered Games,40100,2
Gas Powered Games,40100,2
Gas Powered Games,40100,2
Gas Powered Games,40100,2
Gas Powered Games,40100,2
Gas Powered Games,40100,1
Gas Powered Games,40100,2
Gas Powered Games,40100,2
Gas Powered Games,40100,2
Gas Powered Games,40100,2
Gas Powered Games,40100,0
Gas Powered Games,40100,0
Gas Powered Games,40100,2
Gas Powered Games,40100,2
Gas Powered Games,40100,2
Elite Games Team,46260,2
Ubisoft Romania,48110,1
Ubisoft Montreal,33230,2
Ubisoft Montreal,33230,1
Ubisoft Montreal,33230,2
Ubisoft Montreal,33230,2
Ubisoft Montreal,33230,0
Ubisoft Montreal,33230,2
Ubisoft Montreal,33230,2
Ubisoft Montreal,33230,2
Ubisoft Montreal,33230,2
Ubisoft Montreal,33230,2
Ubisoft Montreal,33230,2
Ubisoft Montreal,33230,1
Ubisoft Montreal,33230,0
Ubisoft Montreal,33230,2
Ubisoft Montreal,33230,1
Ubisoft Montreal,33230,2
Ubisoft Montreal,33230,1
Ubisoft Montreal,33230,2
Ubisoft Montreal,33230,0
Ubisoft Montreal,33230,2
Ubisoft Montreal,33230,2
Ubisoft Montreal,33230,2
Ubisoft Montreal,33230,1
Ubisoft Montreal,33230,0
Ubisoft Montreal,33230,2
Ubisoft Montreal,33230,2
Ubisoft Montreal,33230,2
Ubisoft Montreal,33230,2
Ubisoft Montreal,33230,0
Ubisoft Montreal,33230,2
Ubisoft Montreal,33230,0
Ubisoft Montreal,33230,1
Ubisoft Montreal,33230,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,0
Avalanche Studios,8190,2
Avalanche Studios,8190,0
Avalanche Studios,8190,2
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,0
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,0
Avalanche Studios,8190,0
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,0
Avalanche Studios,8190,0
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,0
Avalanche Studios,8190,2
Avalanche Studios,8190,0
Avalanche Studios,8190,2
Avalanche Studios,8190,0
Avalanche Studios,8190,0
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,0
Avalanche Studios,8190,0
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,0
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,1
Avalanche Studios,8190,0
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,0
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,1
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,1
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,0
Avalanche Studios,8190,1
Avalanche Studios,8190,0
Avalanche Studios,8190,2
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,0
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,0
Avalanche Studios,8190,1
Avalanche Studios,8190,0
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,0
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,0
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,1
Avalanche Studios,8190,1
Avalanche Studios,8190,1
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,1
Avalanche Studios,8190,1
Avalanche Studios,8190,1
Avalanche Studios,8190,0
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,0
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,0
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,1
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,1
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
Avalanche Studios,8190,2
"Relic Entertainment,Feral Interactive (Mac/Linux)",20570,2
"Relic Entertainment,Feral Interactive (Mac/Linux)",20570,1
"Relic Entertainment,Feral Interactive (Mac/Linux)",20570,2
"Relic Entertainment,Feral Interactive (Mac/Linux)",20570,2
"Relic Entertainment,Feral Interactive (Mac/Linux)",20570,1
"Relic Entertainment,Feral Interactive (Mac/Linux)",20570,2
EA Los Angeles,47700,2
EA Los Angeles,47700,0
EA Los Angeles,47700,2
Cadenza Interactive,45000,1
Cadenza Interactive,45000,2
Brian Cronin,18820,1
Brian Cronin,18820,2
Brian Cronin,18820,2
Rebellion,3730,2
Rebellion,3730,2
Rebellion,3730,2
Rebellion,3730,2
Rebellion,3730,2
Airtight Games,45710,0
BioWare,24980,2
BioWare,24980,2
BioWare,24980,2
BioWare,24980,2
BioWare,24980,2
BioWare,24980,2
BioWare,24980,2
BioWare,24980,2
BioWare,24980,2
BioWare,24980,0
BioWare,24980,2
BioWare,24980,2
BioWare,24980,2
BioWare,24980,2
BioWare,24980,2
BioWare,24980,2
BioWare,24980,2
BioWare,24980,2
Two Tribes,38700,2
Two Tribes,38700,1
Two Tribes,38700,2
Artery Games,45100,2
Artery Games,45100,1
Artery Games,45100,2
Artery Games,45100,1
Artery Games,45100,1
Artery Games,45100,2
Artery Games,45100,2
Artery Games,45100,0
Artery Games,45100,1
Rebellion,10680,2
Rebellion,10680,2
Rebellion,10680,2
Rebellion,10680,2
Rebellion,10680,1
Rebellion,10680,2
Rebellion,10680,2
Rebellion,10680,2
Rebellion,10680,2
Rebellion,10680,0
Rebellion,10680,2
Rebellion,10680,1
Rebellion,10680,2
Rebellion,10680,1
Rebellion,10680,2
Rebellion,10680,2
Rebellion,10680,2
Rebellion,10680,2
Rebellion,10680,2
Rebellion,10680,2
Rebellion,10680,2
Rebellion,10680,2
"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)",8850,2
"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)",8850,2
"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)",8850,2
"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)",8850,2
"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)",8850,0
"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)",8850,2
"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)",8850,2
"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)",8850,2
"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)",8850,2
"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)",8850,2
"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)",8850,0
"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)",8850,2
"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)",8850,2
"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)",8850,2
"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)",8850,2
GSC Game World,41700,2
GSC Game World,41700,2
GSC Game World,41700,2
GSC Game World,41700,1
GSC Game World,41700,2
GSC Game World,41700,2
GSC Game World,41700,2
"Hassey Enterprises, Inc.",44200,0
Valve,550,2
Valve,550,2
Valve,550,0
Valve,550,0
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,0
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,1
Valve,550,0
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,0
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,0
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,0
Valve,550,0
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,0
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,1
Valve,550,1
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,1
Valve,550,1
Valve,550,0
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,1
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,0
Valve,550,1
Valve,550,0
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,0
Valve,550,1
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,0
Valve,550,0
Valve,550,2
Valve,550,0
Valve,550,2
Valve,550,0
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,0
Valve,550,2
Valve,550,0
Valve,550,0
Valve,550,2
Valve,550,0
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,1
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,0
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,0
Valve,550,2
Valve,550,2
Valve,550,0
Valve,550,2
Valve,550,0
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,0
Valve,550,2
Valve,550,2
Valve,550,0
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,0
Valve,550,1
Valve,550,1
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,0
Valve,550,2
Valve,550,0
Valve,550,0
Valve,550,1
Valve,550,1
Valve,550,0
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,0
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,1
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,0
Valve,550,2
Valve,550,1
Valve,550,0
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,0
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,0
Valve,550,1
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,0
Valve,550,1
Valve,550,1
Valve,550,1
Valve,550,1
Valve,550,0
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,1
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,0
Valve,550,2
Valve,550,1
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,1
Valve,550,0
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,2
Valve,550,1
Valve,550,0
Valve,550,2
Valve,550,1
Valve,550,2
Valve,550,1
Valve,550,1
Valve,550,2
