id,recommended_id
373200.0,"[347690.0, 258180.0, 341860.0, 598500.0, 349938.0]"
382950.0,"[312020.0, 345260.0, 374800.0, 285960.0, 244870.0]"
374800.0,"[345260.0, 312020.0, 382950.0, 285960.0, 419479.0]"
345260.0,"[345260.0, 382950.0, 374800.0, 285960.0, 399760.0]"
345240.0,"[271497.0, 283080.0, 366190.0, 304320.0, 498910.0]"
343462.0,"[637732.0, 477160.0, 509636.0, 571610.0, 433390.0]"
367260.0,"[367260.0, 353300.0, 250180.0, 316160.0, 210870.0]"
366250.0,"[73194.0, 329150.0, 278810.0, 318290.0, 55397.0]"
374301.0,"[407020.0, 338370.0, 295173.0, 258365.0, 343300.0]"
375760.0,"[375760.0, 221910.0, 230692.0, 29570.0, 266110.0]"
363130.0,"[375760.0, 221910.0, 230692.0, 29570.0, 266110.0]"
363090.0,"[426928.0, 511950.0, 419936.0, 390423.0, 513820.0]"
363110.0,"[356810.0, 412970.0, 577280.0, 494720.0, 347590.0]"
340360.0,"[700800.0, 378731.0, 317070.0, 305360.0, 261900.0]"
374450.0,"[374450.0, 338190.0, 497590.0, 295056.0, 292160.0]"
373800.0,"[547660.0, 612310.0, 369130.0, 414470.0, 318792.0]"
355130.0,"[298280.0, 368710.0, 497680.0, 520630.0, 450290.0]"
380580.0,"[380580.0, 62100.0, 737530.0, 461530.0, 499330.0]"
294190.0,"[294190.0, 350870.0, 740220.0, 669520.0, 682582.0]"
380120.0,"[374210.0, 391450.0, 449550.0, 310460.0, 387430.0]"
368370.0,"[406970.0, 389914.0, 283230.0, 547310.0, 546370.0]"
379970.0,"[321430.0, 383800.0, 419470.0, 419471.0, 601890.0]"
363360.0,"[365840.0, 363360.0, 370750.0, 375090.0, 375560.0]"
371970.0,"[557580.0, 627420.0, 628160.0, 554590.0, 729390.0]"
379270.0,"[642730.0, 573700.0, 576130.0, 749190.0, 657423.0]"
377280.0,"[443970.0, 291650.0, 403455.0, 342835.0, 261399.0]"
359496.0,"[264000.0, 326190.0, 322300.0, 508150.0, 378770.0]"
359491.0,"[297644.0, 268614.0, 359491.0, 367872.0, 369762.0]"
359490.0,"[414590.0, 427910.0, 376959.0, 396172.0, 361314.0]"
369762.0,"[367872.0, 268614.0, 371570.0, 359491.0, 297644.0]"
351553.0,"[354600.0, 283410.0, 361630.0, 296590.0, 291900.0]"
378850.0,"[466060.0, 459020.0, 341360.0, 456800.0, 530260.0]"
380740.0,"[307930.0, 294934.0, 391010.0, 306480.0, 297840.0]"
358144.0,"[295047.0, 410780.0, 318390.0, 425580.0, 373480.0]"
361290.0,"[359120.0, 282514.0, 342766.0, 341730.0, 343580.0]"
380970.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
378110.0,"[401270.0, 270880.0, 355190.0, 369809.0, 369940.0]"
380930.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
380760.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
380800.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
351640.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
322850.0,"[385690.0, 343461.0, 342822.0, 413260.0, 219101.0]"
375470.0,"[676590.0, 405860.0, 590360.0, 243040.0, 322580.0]"
380170.0,"[368510.0, 287960.0, 372520.0, 299070.0, 354180.0]"
376440.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
367871.0,"[326760.0, 403690.0, 436160.0, 345290.0, 312220.0]"
282860.0,"[593050.0, 521540.0, 218090.0, 245220.0, 444830.0]"
367870.0,"[569950.0, 376560.0, 452060.0, 557680.0, 295437.0]"
367872.0,"[367872.0, 268614.0, 371570.0, 359491.0, 297644.0]"
368540.0,"[369040.0, 435780.0, 612620.0, 685800.0, 421550.0]"
342859.0,"[449320.0, 326015.0, 510790.0, 414230.0, 585640.0]"
369760.0,"[373170.0, 693629.0, 290403.0, 290402.0, 378450.0]"
373170.0,"[469790.0, 312920.0, 369760.0, 343820.0, 532030.0]"
373171.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
374430.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
352560.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
372820.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
379040.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
376370.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
336250.0,"[250620.0, 636050.0, 636080.0, 703320.0, 573350.0]"
376371.0,"[379231.0, 604730.0, 413813.0, 432330.0, 378570.0]"
371060.0,"[241368.0, 389911.0, 712230.0, 676710.0, 453340.0]"
368670.0,"[342794.0, 583360.0, 392810.0, 274440.0, 421250.0]"
372060.0,"[261680.0, 287100.0, 358410.0, 235320.0, 356140.0]"
378890.0,"[12160.0, 281511.0, 358230.0, 32140.0, 281350.0]"
379400.0,"[430430.0, 485120.0, 349690.0, 402970.0, 295095.0]"
374880.0,"[376850.0, 353740.0, 292981.0, 295220.0, 265140.0]"
369560.0,"[374250.0, 263740.0, 289734.0, 295048.0, 235230.0]"
374250.0,"[374250.0, 263740.0, 289734.0, 295048.0, 235230.0]"
378330.0,"[311330.0, 435870.0, 307130.0, 265990.0, 259252.0]"
372260.0,"[567600.0, 467330.0, 356120.0, 372260.0, 393026.0]"
371473.0,"[679820.0, 564990.0, 301600.0, 417600.0, 356730.0]"
371471.0,"[441450.0, 524300.0, 369110.0, 531158.0, 514700.0]"
378570.0,"[378570.0, 320690.0, 604730.0, 428312.0, 390432.0]"
371490.0,"[316930.0, 313330.0, 491420.0, 433460.0, 376320.0]"
342020.0,"[450341.0, 472830.0, 342020.0, 327950.0, 416760.0]"
325640.0,"[304590.0, 71161.0, 349720.0, 387430.0, 420390.0]"
359300.0,"[357350.0, 279500.0, 421560.0, 608140.0, 692152.0]"
283813.0,"[624120.0, 465600.0, 561545.0, 485960.0, 326016.0]"
283812.0,"[271416.0, 328220.0, 334840.0, 341500.0, 208090.0]"
374010.0,"[359300.0, 447740.0, 421290.0, 525300.0, 411750.0]"
376780.0,"[700780.0, 712430.0, 537826.0, 333710.0, 540070.0]"
374410.0,"[372490.0, 361040.0, 625852.0, 747720.0, 516790.0]"
355240.0,"[542480.0, 525181.0, 331353.0, 405930.0, 524630.0]"
327090.0,"[375220.0, 439770.0, 374410.0, 488460.0, 376372.0]"
370340.0,"[388430.0, 588660.0, 520873.0, 740660.0, 310700.0]"
334772.0,"[334772.0, 432250.0, 434250.0, 313280.0, 375480.0]"
378620.0,"[378620.0, 360094.0, 756726.0, 660090.0, 538352.0]"
375770.0,"[375770.0, 216412.0, 330650.0, 406100.0, 314220.0]"
373400.0,"[281840.0, 322080.0, 345240.0, 328021.0, 277510.0]"
335310.0,"[335310.0, 266130.0, 257730.0, 108726.0, 391431.0]"
371493.0,"[365840.0, 363360.0, 370750.0, 375090.0, 375560.0]"
374130.0,"[326220.0, 319290.0, 335520.0, 323220.0, 275127.0]"
291472.0,"[316360.0, 252750.0, 324030.0, 361210.0, 294937.0]"
297642.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
297641.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
367120.0,"[457120.0, 375930.0, 566410.0, 543930.0, 505480.0]"
297644.0,"[297644.0, 268614.0, 359491.0, 367872.0, 369762.0]"
268614.0,"[297644.0, 268614.0, 359491.0, 367872.0, 369762.0]"
352210.0,"[414590.0, 427910.0, 376959.0, 396172.0, 361314.0]"
371570.0,"[297644.0, 268614.0, 359491.0, 367872.0, 369762.0]"
373590.0,"[373590.0, 372140.0, 368140.0, 348950.0, 294000.0]"
365800.0,"[564870.0, 498950.0, 230230.0, 415390.0, 354425.0]"
366570.0,"[578260.0, 366570.0, 422980.0, 313960.0, 552410.0]"
375130.0,"[415170.0, 318740.0, 558391.0, 343180.0, 296790.0]"
376530.0,"[239370.0, 415680.0, 463120.0, 351420.0, 320986.0]"
370750.0,"[365840.0, 363360.0, 370750.0, 375090.0, 375560.0]"
372410.0,"[440340.0, 232770.0, 431460.0, 432540.0, 665550.0]"
331570.0,"[306260.0, 373180.0, 549390.0, 588490.0, 343420.0]"
367330.0,"[367330.0, 355640.0, 351900.0, 378300.0, 393026.0]"
376730.0,"[535690.0, 38100.0, 333210.0, 303210.0, 528055.0]"
376320.0,"[536573.0, 653725.0, 400120.0, 371490.0, 276870.0]"
375090.0,"[365840.0, 363360.0, 370750.0, 375090.0, 375560.0]"
375460.0,"[401620.0, 226100.0, 413600.0, 375310.0, 362780.0]"
375310.0,"[375310.0, 413600.0, 401620.0, 226100.0, 336700.0]"
362440.0,"[445990.0, 12150.0, 658600.0, 374360.0, 317430.0]"
376800.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
333773.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
333772.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
370570.0,"[447980.0, 419942.0, 408900.0, 529550.0, 370240.0]"
375330.0,"[500248.0, 262280.0, 357700.0, 737740.0, 417630.0]"
333771.0,"[522980.0, 384170.0, 577620.0, 726100.0, 445990.0]"
375220.0,"[327090.0, 439770.0, 488460.0, 271760.0, 362410.0]"
376190.0,"[427570.0, 553210.0, 662353.0, 597910.0, 290530.0]"
349720.0,"[71161.0, 304590.0, 271453.0, 303251.0, 752650.0]"
343090.0,"[309872.0, 467980.0, 335090.0, 323380.0, 346720.0]"
303550.0,"[433130.0, 426170.0, 236290.0, 727050.0, 294908.0]"
369504.0,"[427750.0, 372730.0, 436710.0, 433240.0, 355060.0]"
375510.0,"[200620.0, 610740.0, 647430.0, 707080.0, 722710.0]"
371000.0,"[734490.0, 505450.0, 541520.0, 468490.0, 403910.0]"
337680.0,"[341570.0, 15200.0, 369490.0, 418070.0, 507080.0]"
325120.0,"[538990.0, 497400.0, 574676.0, 435480.0, 404040.0]"
357350.0,"[279500.0, 421560.0, 751950.0, 281602.0, 616950.0]"
356950.0,"[244910.0, 409160.0, 334793.0, 367090.0, 390444.0]"
342846.0,"[736610.0, 461370.0, 295016.0, 314980.0, 581340.0]"
342847.0,"[217140.0, 409111.0, 363060.0, 311170.0, 332330.0]"
342849.0,"[421164.0, 485280.0, 222608.0, 613610.0, 431560.0]"
342851.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
375020.0,"[416030.0, 369793.0, 420640.0, 459360.0, 355570.0]"
364790.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
349650.0,"[349650.0, 518320.0, 489110.0, 588390.0, 448205.0]"
361130.0,"[305070.0, 44620.0, 277510.0, 398472.0, 314320.0]"
342850.0,"[623920.0, 506620.0, 354331.0, 721341.0, 387860.0]"
278190.0,"[578260.0, 366570.0, 422980.0, 313960.0, 552410.0]"
268970.0,"[365240.0, 381792.0, 437430.0, 563180.0, 286690.0]"
373450.0,"[368220.0, 292721.0, 288040.0, 281342.0, 369970.0]"
374180.0,"[368220.0, 292721.0, 288040.0, 281342.0, 369970.0]"
367800.0,"[368220.0, 292721.0, 288040.0, 281342.0, 369970.0]"
374540.0,"[712210.0, 732090.0, 751702.0, 724570.0, 689630.0]"
369890.0,"[239160.0, 21300.0, 358230.0, 345120.0, 299301.0]"
326004.0,"[631560.0, 665070.0, 493780.0, 658296.0, 434790.0]"
326003.0,"[578130.0, 354270.0, 38070.0, 422210.0, 527820.0]"
326007.0,"[553720.0, 544580.0, 288930.0, 462440.0, 333990.0]"
374100.0,"[389900.0, 306020.0, 242720.0, 509653.0, 326380.0]"
335110.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
374260.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
365900.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
257170.0,"[387340.0, 347190.0, 531640.0, 734820.0, 455690.0]"
357100.0,"[687100.0, 328022.0, 566940.0, 361060.0, 401391.0]"
345610.0,"[398472.0, 718030.0, 361130.0, 314320.0, 277510.0]"
249950.0,"[658273.0, 710640.0, 438080.0, 286320.0, 325150.0]"
347620.0,"[375580.0, 260060.0, 356000.0, 684360.0, 358400.0]"
369180.0,"[604280.0, 456220.0, 295435.0, 399900.0, 477310.0]"
371390.0,"[269030.0, 266190.0, 379241.0, 530598.0, 557290.0]"
371620.0,"[297512.0, 621924.0, 437530.0, 41050.0, 536490.0]"
370550.0,"[416260.0, 595130.0, 353790.0, 382070.0, 316671.0]"
367240.0,"[322130.0, 547090.0, 326610.0, 561680.0, 523533.0]"
370810.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
351490.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
362830.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
354468.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
351710.0,"[315396.0, 269230.0, 349840.0, 629720.0, 389150.0]"
354465.0,"[434880.0, 239120.0, 400710.0, 730080.0, 714710.0]"
354467.0,"[511131.0, 529140.0, 560080.0, 350070.0, 314280.0]"
354464.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
326120.0,"[358170.0, 276220.0, 458330.0, 687500.0, 615520.0]"
370430.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
371900.0,"[605540.0, 435300.0, 308320.0, 746770.0, 436190.0]"
335120.0,"[335120.0, 258180.0, 347690.0, 349938.0, 369772.0]"
366550.0,"[37030.0, 356950.0, 244910.0, 409160.0, 410550.0]"
267781.0,"[297000.0, 234778.0, 205080.0, 340880.0, 267781.0]"
369740.0,"[297000.0, 234778.0, 205080.0, 340880.0, 267781.0]"
369920.0,"[294955.0, 234778.0, 340880.0, 297000.0, 369980.0]"
369930.0,"[368220.0, 292721.0, 288040.0, 281342.0, 369970.0]"
369940.0,"[368220.0, 292721.0, 288040.0, 281342.0, 369970.0]"
369950.0,"[368220.0, 292721.0, 288040.0, 281342.0, 369970.0]"
370110.0,"[339510.0, 353742.0, 332460.0, 335460.0, 258360.0]"
369970.0,"[368220.0, 292721.0, 288040.0, 281342.0, 369970.0]"
369980.0,"[297000.0, 234778.0, 205080.0, 340880.0, 267781.0]"
369960.0,"[534290.0, 625850.0, 519070.0, 439590.0, 432370.0]"
369910.0,"[382630.0, 523581.0, 711731.0, 498190.0, 600440.0]"
373350.0,"[386540.0, 610970.0, 281240.0, 492391.0, 352130.0]"
369720.0,"[366550.0, 37030.0, 410550.0, 356950.0, 409160.0]"
369710.0,"[484810.0, 327280.0, 584383.0, 375980.0, 367412.0]"
374570.0,"[310110.0, 320352.0, 260710.0, 258362.0, 252770.0]"
372970.0,"[471897.0, 426921.0, 393350.0, 332240.0, 465670.0]"
330580.0,"[512560.0, 578690.0, 605030.0, 354680.0, 690950.0]"
352960.0,"[247298.0, 351860.0, 388430.0, 593272.0, 740650.0]"
322970.0,"[372430.0, 334230.0, 317790.0, 305800.0, 313130.0]"
373860.0,"[622150.0, 412580.0, 527270.0, 751540.0, 682020.0]"
304750.0,"[310460.0, 345750.0, 313375.0, 344230.0, 304590.0]"
352130.0,"[610970.0, 386540.0, 373350.0, 492391.0, 281240.0]"
346850.0,"[362030.0, 356630.0, 348300.0, 346850.0, 374160.0]"
348300.0,"[362030.0, 356630.0, 348300.0, 346850.0, 374160.0]"
356630.0,"[362030.0, 356630.0, 348300.0, 346850.0, 374160.0]"
343440.0,"[362030.0, 356630.0, 348300.0, 346850.0, 374160.0]"
348940.0,"[362030.0, 356630.0, 348300.0, 346850.0, 374160.0]"
372710.0,"[362030.0, 356630.0, 348300.0, 346850.0, 374160.0]"
325723.0,"[368401.0, 442070.0, 475230.0, 355530.0, 548831.0]"
369290.0,"[362030.0, 356630.0, 348300.0, 346850.0, 374160.0]"
359860.0,"[362030.0, 356630.0, 348300.0, 346850.0, 374160.0]"
371230.0,"[362030.0, 356630.0, 348300.0, 346850.0, 374160.0]"
371270.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
278570.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
361850.0,"[373590.0, 372140.0, 368140.0, 348950.0, 294000.0]"
372140.0,"[373590.0, 372140.0, 368140.0, 348950.0, 294000.0]"
368140.0,"[373590.0, 372140.0, 368140.0, 348950.0, 294000.0]"
372480.0,"[275804.0, 18300.0, 301680.0, 561480.0, 440130.0]"
346150.0,"[346150.0, 246050.0, 326002.0, 348550.0, 248170.0]"
326002.0,"[346150.0, 246050.0, 326002.0, 348550.0, 248170.0]"
348550.0,"[346150.0, 246050.0, 326002.0, 348550.0, 248170.0]"
368960.0,"[401550.0, 372190.0, 252570.0, 328710.0, 265770.0]"
235800.0,"[271760.0, 488460.0, 362410.0, 453100.0, 331070.0]"
372730.0,"[355060.0, 433240.0, 436710.0, 329011.0, 260550.0]"
373290.0,"[289240.0, 669930.0, 382151.0, 415431.0, 659810.0]"
344410.0,"[38120.0, 362010.0, 673440.0, 532890.0, 759130.0]"
374160.0,"[362030.0, 356630.0, 348300.0, 346850.0, 374160.0]"
363770.0,"[362030.0, 356630.0, 348300.0, 346850.0, 374160.0]"
363780.0,"[363780.0, 434920.0, 345030.0, 485740.0, 317370.0]"
363781.0,"[378621.0, 349560.0, 402020.0, 343410.0, 289460.0]"
373960.0,"[571580.0, 360080.0, 511340.0, 609827.0, 449370.0]"
365320.0,"[466542.0, 308360.0, 404216.0, 8930.0, 204308.0]"
342842.0,"[258652.0, 294912.0, 364130.0, 294911.0, 288690.0]"
372930.0,"[325760.0, 629990.0, 492410.0, 672271.0, 596620.0]"
364130.0,"[294911.0, 288690.0, 294912.0, 342842.0, 258652.0]"
372280.0,"[423730.0, 314500.0, 428930.0, 390436.0, 306601.0]"
371790.0,"[271920.0, 534980.0, 488370.0, 256503.0, 625170.0]"
360030.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
357250.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
366410.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
362610.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
340670.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
368290.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
369131.0,"[286965.0, 246050.0, 220260.0, 248170.0, 348550.0]"
369130.0,"[518360.0, 533360.0, 382770.0, 380690.0, 262920.0]"
340661.0,"[313690.0, 211208.0, 246360.0, 385230.0, 382220.0]"
354650.0,"[421250.0, 491401.0, 631550.0, 583360.0, 491400.0]"
373780.0,"[349280.0, 603080.0, 292720.0, 282210.0, 6010.0]"
349280.0,"[349280.0, 603080.0, 292720.0, 282210.0, 6010.0]"
370300.0,"[494170.0, 376790.0, 279480.0, 258661.0, 750341.0]"
371330.0,"[323760.0, 424880.0, 445261.0, 397120.0, 425180.0]"
370530.0,"[521260.0, 343840.0, 759170.0, 658290.0, 485180.0]"
301210.0,"[373470.0, 57923.0, 400841.0, 748540.0, 646630.0]"
302020.0,"[496540.0, 287980.0, 704950.0, 766471.0, 521340.0]"
370310.0,"[461740.0, 427480.0, 467190.0, 410480.0, 596950.0]"
366740.0,"[735570.0, 504170.0, 520644.0, 443550.0, 358770.0]"
368470.0,"[647450.0, 670090.0, 397950.0, 471310.0, 507380.0]"
366890.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
366730.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
359670.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
351800.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
353980.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
369501.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
369370.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
370960.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
353770.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
370400.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
370970.0,"[749740.0, 460910.0, 717060.0, 304390.0, 324260.0]"
287600.0,"[347510.0, 289021.0, 386000.0, 294972.0, 247950.0]"
333690.0,"[390403.0, 436613.0, 523820.0, 326760.0, 436160.0]"
356420.0,"[287020.0, 351820.0, 342829.0, 350620.0, 362590.0]"
372520.0,"[287020.0, 351820.0, 342829.0, 350620.0, 362590.0]"
366660.0,"[442820.0, 338180.0, 369500.0, 695970.0, 291473.0]"
354180.0,"[287020.0, 351820.0, 342829.0, 350620.0, 362590.0]"
373220.0,"[504810.0, 492600.0, 766472.0, 695820.0, 419200.0]"
373190.0,"[375310.0, 362780.0, 413600.0, 400020.0, 233470.0]"
365530.0,"[342610.0, 445600.0, 277755.0, 426340.0, 637693.0]"
365540.0,"[365540.0, 341770.0, 372180.0, 370402.0, 370520.0]"
321140.0,"[368990.0, 341910.0, 370520.0, 370402.0, 365540.0]"
321141.0,"[268281.0, 363550.0, 342795.0, 404080.0, 432670.0]"
321142.0,"[333650.0, 354330.0, 395920.0, 364230.0, 370510.0]"
266310.0,"[370402.0, 321140.0, 370520.0, 341910.0, 368990.0]"
360350.0,"[33990.0, 266230.0, 22340.0, 286630.0, 286480.0]"
371190.0,"[372180.0, 365540.0, 347154.0, 351556.0, 341770.0]"
373250.0,"[349000.0, 355970.0, 335450.0, 359780.0, 356090.0]"
372870.0,"[440250.0, 671120.0, 409340.0, 361840.0, 379870.0]"
364320.0,"[312710.0, 335450.0, 359780.0, 372670.0, 372550.0]"
370402.0,"[368990.0, 370520.0, 365540.0, 341910.0, 321140.0]"
359780.0,"[359780.0, 355970.0, 335450.0, 372550.0, 349000.0]"
372180.0,"[372020.0, 347154.0, 365540.0, 371190.0, 351556.0]"
372020.0,"[365540.0, 341770.0, 372180.0, 370402.0, 370520.0]"
372670.0,"[359780.0, 355970.0, 335450.0, 372550.0, 349000.0]"
351090.0,"[379570.0, 615520.0, 368880.0, 436605.0, 316670.0]"
372700.0,"[362030.0, 356630.0, 348300.0, 346850.0, 374160.0]"
286940.0,"[367380.0, 403280.0, 764331.0, 636210.0, 390200.0]"
363630.0,"[372740.0, 300570.0, 357690.0, 540721.0, 535200.0]"
317500.0,"[359960.0, 717380.0, 664650.0, 384900.0, 561630.0]"
304950.0,"[499070.0, 387920.0, 545590.0, 637726.0, 509712.0]"
351555.0,"[350000.0, 351555.0, 372100.0, 372070.0, 368700.0]"
357410.0,"[462210.0, 348460.0, 387450.0, 536741.0, 369530.0]"
372100.0,"[350000.0, 351555.0, 372100.0, 372070.0, 368700.0]"
372070.0,"[350000.0, 351555.0, 372100.0, 372070.0, 368700.0]"
368700.0,"[350000.0, 351555.0, 372100.0, 372070.0, 368700.0]"
370080.0,"[350000.0, 351555.0, 372100.0, 372070.0, 368700.0]"
350000.0,"[350000.0, 351555.0, 372100.0, 372070.0, 368700.0]"
369100.0,"[368340.0, 205090.0, 372270.0, 370400.0, 364790.0]"
341770.0,"[365540.0, 341770.0, 372180.0, 370402.0, 370520.0]"
368340.0,"[369100.0, 292390.0, 364480.0, 359670.0, 215080.0]"
372550.0,"[359780.0, 355970.0, 335450.0, 372550.0, 349000.0]"
370520.0,"[368990.0, 370520.0, 365540.0, 341910.0, 321140.0]"
364480.0,"[292390.0, 372100.0, 368700.0, 370080.0, 351555.0]"
312710.0,"[364320.0, 373250.0, 522080.0, 640230.0, 563286.0]"
371500.0,"[577010.0, 295016.0, 314980.0, 566340.0, 360425.0]"
360360.0,"[293240.0, 354950.0, 353820.0, 361830.0, 365170.0]"
356090.0,"[373250.0, 349000.0, 355970.0, 335450.0, 359780.0]"
310360.0,"[368220.0, 292721.0, 288040.0, 281342.0, 369970.0]"
370580.0,"[370580.0, 553950.0, 233450.0, 535600.0, 317470.0]"
338180.0,"[369500.0, 366660.0, 615520.0, 502720.0, 458330.0]"
365840.0,"[365840.0, 363360.0, 370750.0, 375090.0, 375560.0]"
369860.0,"[347660.0, 466030.0, 360280.0, 478301.0, 536660.0]"
369500.0,"[369500.0, 366660.0, 615520.0, 502720.0, 458330.0]"
274270.0,"[648090.0, 620680.0, 405070.0, 682910.0, 637766.0]"
368220.0,"[368220.0, 292721.0, 288040.0, 281342.0, 369970.0]"
353571.0,"[348440.0, 344480.0, 353571.0, 273600.0, 362820.0]"
332200.0,"[368220.0, 292721.0, 288040.0, 281342.0, 369970.0]"
344480.0,"[348440.0, 344480.0, 353571.0, 273600.0, 362820.0]"
360720.0,"[655030.0, 333310.0, 416420.0, 376760.0, 598530.0]"
348440.0,"[348440.0, 344480.0, 353571.0, 273600.0, 362820.0]"
304212.0,"[454330.0, 381260.0, 538750.0, 666200.0, 426730.0]"
348430.0,"[349480.0, 489100.0, 295049.0, 357750.0, 520310.0]"
371800.0,"[649390.0, 256522.0, 16450.0, 737990.0, 732150.0]"
342833.0,"[414233.0, 675160.0, 593670.0, 509710.0, 329830.0]"
342834.0,"[283920.0, 342520.0, 271459.0, 343615.0, 7840.0]"
342835.0,"[443970.0, 291650.0, 403455.0, 377280.0, 261399.0]"
336840.0,"[354380.0, 246256.0, 367450.0, 408690.0, 467120.0]"
341910.0,"[368990.0, 321140.0, 370520.0, 370402.0, 365540.0]"
335460.0,"[370110.0, 379552.0, 339510.0, 315830.0, 367930.0]"
335450.0,"[359780.0, 355970.0, 335450.0, 372550.0, 349000.0]"
368990.0,"[368990.0, 370520.0, 365540.0, 341910.0, 321140.0]"
355970.0,"[359780.0, 355970.0, 335450.0, 372550.0, 349000.0]"
350530.0,"[390417.0, 222085.0, 723000.0, 271444.0, 295181.0]"
343956.0,"[447850.0, 383150.0, 294311.0, 388490.0, 299840.0]"
349000.0,"[373250.0, 355970.0, 335450.0, 359780.0, 356090.0]"
362740.0,"[362740.0, 305980.0, 317410.0, 295221.0, 304350.0]"
368650.0,"[368650.0, 467034.0, 65400.0, 547630.0, 404110.0]"
364750.0,"[469920.0, 567000.0, 437160.0, 392410.0, 301360.0]"
348370.0,"[689270.0, 448195.0, 689920.0, 459640.0, 487570.0]"
367180.0,"[356890.0, 333410.0, 372560.0, 299240.0, 391930.0]"
340350.0,"[387850.0, 379575.0, 387660.0, 391930.0, 268870.0]"
346830.0,"[387850.0, 379575.0, 387660.0, 391930.0, 268870.0]"
368401.0,"[325723.0, 475230.0, 442070.0, 548831.0, 355530.0]"
320820.0,"[409652.0, 601810.0, 387960.0, 430430.0, 205636.0]"
339390.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
370500.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
367220.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
300340.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
355530.0,"[548831.0, 530290.0, 435250.0, 549450.0, 249190.0]"
368820.0,"[287020.0, 351820.0, 342829.0, 350620.0, 362590.0]"
361330.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
287140.0,"[553190.0, 452970.0, 325955.0, 341790.0, 289320.0]"
287960.0,"[365070.0, 372520.0, 354180.0, 295250.0, 299070.0]"
368510.0,"[287020.0, 351820.0, 342829.0, 350620.0, 362590.0]"
368250.0,"[271468.0, 368250.0, 397230.0, 412080.0, 440520.0]"
369490.0,"[337680.0, 341570.0, 507080.0, 418070.0, 263120.0]"
316590.0,"[728462.0, 758630.0, 318550.0, 521220.0, 392860.0]"
339391.0,"[395990.0, 768290.0, 590201.0, 311720.0, 360250.0]"
355640.0,"[367330.0, 355640.0, 351900.0, 378300.0, 393026.0]"
356124.0,"[340250.0, 430960.0, 757190.0, 283660.0, 310080.0]"
