target_game_id,similar_game_ids
625920.0,"[306, 465, 621, 629, 1216]"
625940.0,"[14617, 18011, 19277, 20469, 20594]"
625950.0,"[7446, 8286, 12487, 13010, 15158]"
625980.0,"[1736, 13192, 15537, 3000, 16036]"
625990.0,"[1502, 1503, 1504, 1505, 1506]"
626010.0,"[3565, 9679, 9719, 10076, 11354]"
626160.0,"[1328, 2141, 2310, 3828, 4066]"
626170.0,"[3339, 3542, 3757, 4054, 4235]"
626200.0,"[3132, 6767, 7893, 8135, 10600]"
626470.0,"[4013, 4339, 4347, 4353, 6988]"
626520.0,"[865, 866, 1287, 1288, 1289]"
626521.0,"[865, 866, 1287, 1288, 1289]"
626522.0,"[865, 866, 1287, 1288, 1289]"
626523.0,"[865, 866, 1287, 1288, 1289]"
626530.0,"[865, 866, 1287, 1288, 1289]"
626531.0,"[865, 866, 1287, 1288, 1289]"
626532.0,"[865, 866, 1287, 1288, 1289]"
626533.0,"[865, 866, 1287, 1288, 1289]"
626534.0,"[865, 866, 1287, 1288, 1289]"
626535.0,"[865, 866, 1287, 1288, 1289]"
626536.0,"[865, 866, 1287, 1288, 1289]"
626540.0,"[865, 866, 1287, 1288, 1289]"
626541.0,"[865, 866, 1287, 1288, 1289]"
626542.0,"[865, 866, 1287, 1288, 1289]"
626543.0,"[865, 866, 1287, 1288, 1289]"
626544.0,"[865, 866, 1287, 1288, 1289]"
626545.0,"[865, 866, 1287, 1288, 1289]"
626546.0,"[865, 866, 1287, 1288, 1289]"
626547.0,"[865, 866, 1287, 1288, 1289]"
626548.0,"[865, 866, 1287, 1288, 1289]"
626550.0,"[14009, 9369, 11299, 6831, 15350]"
626560.0,"[566, 601, 602, 603, 701]"
626561.0,"[566, 601, 602, 603, 701]"
626562.0,"[566, 601, 602, 603, 701]"
626580.0,"[138, 147, 149, 207, 374]"
626600.0,"[18045, 4822, 5054, 6200, 7869]"
626640.0,"[907, 4858, 4859, 4860, 4861]"
626680.0,"[18047, 4231, 4535, 16682, 20758]"
626790.0,"[5707, 5948, 7101, 8004, 9419]"
626840.0,"[1262, 1379, 1605, 1935, 2153]"
627270.0,"[4666, 6201, 6427, 7719, 7732]"
627390.0,"[89, 145, 543, 1004, 2783]"
627410.0,"[10339, 10386, 11063, 11755, 11756]"
627420.0,"[1015, 1207, 1554, 1558, 1698]"
627450.0,"[18054, 14806, 5968, 8793, 11590]"
627460.0,"[1954, 1956, 1958, 4165, 4269]"
627500.0,"[7981, 8695, 8731, 9138, 9332]"
627620.0,"[5680, 16239, 18057, 21333, 21530]"
627670.0,"[2534, 2608, 3152, 3587, 3764]"
627690.0,"[2096, 7620, 8696, 9678, 17330]"
627700.0,"[3301, 5628, 7197, 7673, 8026]"
627910.0,"[2777, 2803, 2919, 3009, 3164]"
627980.0,"[20, 21, 28, 68, 69]"
628020.0,"[136, 156, 308, 422, 453]"
628030.0,"[136, 156, 308, 422, 453]"
628040.0,"[136, 156, 308, 422, 453]"
628050.0,"[461, 1313, 1793, 1811, 1812]"
628060.0,"[461, 1313, 1793, 1811, 1812]"
628090.0,"[136, 156, 308, 422, 453]"
628100.0,"[136, 156, 308, 422, 453]"
628110.0,"[136, 156, 308, 422, 453]"
628120.0,"[136, 156, 308, 422, 453]"
628130.0,"[461, 1313, 1793, 1811, 1812]"
628150.0,"[14602, 14606, 18073, 18075, 19546]"
628160.0,"[155, 273, 276, 885, 995]"
628170.0,"[14602, 14606, 18073, 18075, 19546]"
628180.0,"[616, 618, 1401, 1411, 1414]"
628240.0,"[10622, 11877, 15569, 18077, 18770]"
628280.0,"[513, 694, 707, 898, 1025]"
628340.0,"[1688, 1906, 3966, 4499, 6508]"
628400.0,"[993, 1588, 1589, 1590, 1851]"
628410.0,"[4866, 5119, 6186, 7308, 18081]"
628420.0,"[4197, 4904, 6639, 7097, 7254]"
628440.0,"[4748, 7842, 8015, 8699, 9778]"
628460.0,"[1328, 2141, 2310, 3828, 4066]"
628490.0,"[10339, 10386, 11063, 11755, 11756]"
628520.0,"[8704, 10065, 12297, 18086, 21037]"
628560.0,"[9853, 18087, 6500, 225, 228]"
628570.0,"[12670, 16460, 18088, 6067, 14134]"
628610.0,"[9019, 11307, 14215, 14588, 15762]"
628650.0,"[893, 1679, 1714, 1895, 2316]"
628660.0,"[9295, 9296, 6413, 14689, 295]"
628680.0,"[4209, 6713, 7983, 10218, 13778]"
628700.0,"[7835, 7873, 8601, 9149, 9748]"
628710.0,"[20419, 14009, 9369, 11299, 16073]"
628750.0,"[966, 967, 968, 1951, 4116]"
628760.0,"[10107, 11578, 11675, 12538, 18096]"
628770.0,"[18097, 6421, 5839, 14932, 18374]"
628800.0,"[3546, 3936, 4169, 4380, 4531]"
628850.0,"[1116, 1597, 4194, 6953, 7463]"
628860.0,"[16455, 16456, 17374, 18100, 18318]"
628870.0,"[18101, 9270, 12139, 12515, 14626]"
628900.0,"[2635, 2813, 2816, 3302, 4563]"
628950.0,"[5485, 6640, 7581, 8217, 9422]"
629000.0,"[861, 1397, 1425, 1486, 3857]"
629080.0,"[1262, 1379, 1605, 1935, 2153]"
629100.0,"[1262, 1379, 1605, 1935, 2153]"
629110.0,"[1262, 1379, 1605, 1935, 2153]"
629210.0,"[2110, 4405, 5235, 5616, 5935]"
629280.0,"[4238, 4862, 4863, 5004, 5083]"
629310.0,"[1346, 1347, 1354, 1739, 1894]"
629330.0,"[18344, 21724, 8330, 8380, 15859]"
629350.0,"[556, 892, 1034, 1690, 1691]"
629360.0,"[36, 279, 552, 623, 704]"
629380.0,"[11905, 12469, 14444, 14609, 16051]"
629400.0,"[1581, 1582, 2286, 3950, 4043]"
629420.0,"[332, 655, 809, 1243, 1453]"
629430.0,"[11715, 12883, 13839, 18117, 25]"
629440.0,"[1939, 6208, 6488, 18118, 14572]"
629650.0,"[5193, 12492, 14645, 18119, 5624]"
629680.0,"[332, 655, 809, 1243, 1453]"
629690.0,"[2734, 3544, 3959, 5530, 6051]"
629720.0,"[1581, 1582, 2286, 3950, 4043]"
629750.0,"[20638, 21434, 2449, 10342, 21328]"
629770.0,"[3825, 6887, 7723, 7886, 8006]"
629790.0,"[18125, 14297, 14298, 19678, 19679]"
629791.0,"[5907, 14295, 14296, 18126, 19676]"
629792.0,"[18127, 18508, 3487, 6010, 3486]"
629793.0,"[5857, 17953, 18128, 3653, 15448]"
629794.0,"[5859, 12531, 18129, 15449, 15447]"
629795.0,"[5860, 15449, 4262, 5859, 12531]"
629796.0,"[18130, 5860, 15449, 4262, 5859]"
629810.0,"[813, 904, 905, 922, 923]"
629840.0,"[3141, 3232, 4385, 4696, 5043]"
629860.0,"[2777, 2803, 2919, 3009, 3164]"
629920.0,"[9680, 9929, 11297, 11713, 12140]"
629930.0,"[715, 930, 1017, 1495, 1553]"
629990.0,"[1097, 3566, 3567, 3568, 3569]"
630010.0,"[472, 611, 612, 631, 632]"
630050.0,"[12146, 15492, 18139, 21791, 906]"
630160.0,"[176, 508, 531, 557, 690]"
630170.0,"[206, 242, 243, 319, 321]"
630300.0,"[9877, 18142, 18499, 18500, 21634]"
630310.0,"[231, 232, 233, 234, 235]"
630340.0,"[966, 967, 968, 1951, 4116]"
630360.0,"[1038, 1171, 3059, 3940, 4731]"
630380.0,"[2, 3, 4, 5, 8]"
630390.0,"[813, 904, 905, 922, 923]"
630400.0,"[10423, 10456, 11197, 11648, 11804]"
630460.0,"[513, 694, 707, 898, 1025]"
630470.0,"[813, 904, 905, 922, 923]"
630480.0,"[1592, 2518, 3149, 3233, 4012]"
630690.0,"[935, 979, 980, 6196, 6356]"
630830.0,"[907, 4858, 4859, 4860, 4861]"
630850.0,"[1097, 3566, 3567, 3568, 3569]"
630900.0,"[14066, 17733, 18155, 19610, 20026]"
630910.0,"[616, 618, 1401, 1411, 1414]"
630911.0,"[4379, 6531, 6534, 7168, 7243]"
630912.0,"[472, 611, 612, 631, 632]"
630914.0,"[377, 404, 407, 408, 409]"
630916.0,"[2934, 2951, 2979, 2982, 2986]"
630917.0,"[609, 610, 1410, 2167, 2178]"
631220.0,"[363, 367, 369, 370, 414]"
631240.0,"[1262, 1379, 1605, 1935, 2153]"
631250.0,"[813, 904, 905, 922, 923]"
631270.0,"[907, 4858, 4859, 4860, 4861]"
631280.0,"[1262, 1379, 1605, 1935, 2153]"
631330.0,"[3301, 5628, 7197, 7673, 8026]"
631331.0,"[1712, 5130, 5906, 6948, 7314]"
631332.0,"[4849, 5527, 6770, 7323, 7421]"
631490.0,"[6, 7, 9, 11, 12]"
631530.0,"[4413, 5802, 6495, 9507, 9747]"
631540.0,"[1038, 1171, 3059, 3940, 4731]"
631550.0,"[57, 74, 263, 265, 266]"
631551.0,"[57, 74, 263, 265, 266]"
631552.0,"[566, 601, 602, 603, 701]"
631553.0,"[566, 601, 602, 603, 701]"
631554.0,"[566, 601, 602, 603, 701]"
631560.0,"[10, 20, 21, 28, 68]"
631580.0,"[4221, 4689, 7752, 8243, 10071]"
631690.0,"[2012, 2021, 2025, 2035, 2039]"
631770.0,"[1328, 2141, 2310, 3828, 4066]"
631920.0,"[176, 508, 531, 557, 690]"
631980.0,"[2610, 3407, 3454, 3744, 3824]"
631990.0,"[7852, 11891, 12485, 13725, 17528]"
632000.0,"[4019, 4020, 4021, 4291, 4459]"
632050.0,"[2801, 3424, 4747, 5350, 6136]"
632070.0,"[1015, 1207, 1554, 1558, 1698]"
632120.0,"[662, 1586, 3202, 4784, 5179]"
632160.0,"[5485, 6640, 7581, 8217, 9422]"
632200.0,"[9680, 9929, 11297, 11713, 12140]"
632210.0,"[5485, 6640, 7581, 8217, 9422]"
632300.0,"[9545, 13241, 19085, 15281, 9185]"
632310.0,"[1592, 2518, 3149, 3233, 4012]"
632320.0,"[1592, 2518, 3149, 3233, 4012]"
632340.0,"[1592, 2518, 3149, 3233, 4012]"
632370.0,"[1592, 2518, 3149, 3233, 4012]"
632380.0,"[2635, 2813, 2816, 3302, 4563]"
632510.0,"[330, 383, 491, 541, 713]"
632580.0,"[7026, 8418, 18199, 10292, 11946]"
632630.0,"[952, 1422, 2158, 2166, 2180]"
632730.0,"[2459, 3062, 3844, 4027, 4299]"
632790.0,"[2703, 2800, 3439, 3549, 4215]"
632820.0,"[813, 904, 905, 922, 923]"
632830.0,"[813, 904, 905, 922, 923]"
632870.0,"[715, 930, 1017, 1495, 1553]"
633130.0,"[2454, 3066, 3335, 3967, 4166]"
633280.0,"[2934, 2951, 2979, 2982, 2986]"
633330.0,"[6361, 6739, 6932, 7324, 7528]"
633331.0,"[662, 1586, 3202, 4784, 5179]"
633350.0,"[966, 967, 968, 1951, 4116]"
633430.0,"[513, 694, 707, 898, 1025]"
633440.0,"[1614, 1662, 2280, 2617, 2719]"
633580.0,"[5736, 6156, 6696, 8130, 11997]"
633600.0,"[1502, 1503, 1504, 1505, 1506]"
633660.0,"[78, 83, 84, 85, 128]"
633880.0,"[873, 874, 875, 876, 2237]"
633930.0,"[10372, 14685, 16848, 18217, 8110]"
633950.0,"[2610, 3407, 3454, 3744, 3824]"
633961.0,"[1364, 1473, 1477, 1478, 1479]"
633980.0,"[1364, 1473, 1477, 1478, 1479]"
634030.0,"[513, 694, 707, 898, 1025]"
634040.0,"[4743, 5586, 6810, 8030, 8459]"
634120.0,"[1015, 1207, 1554, 1558, 1698]"
634150.0,"[6116, 18224, 151, 152, 184]"
634160.0,"[18225, 20788, 3133, 9254, 11650]"
634180.0,"[3696, 4456, 5507, 6020, 6349]"
634700.0,"[2110, 4405, 5235, 5616, 5935]"
635000.0,"[19625, 12404, 12614, 21005, 21285]"
635020.0,"[21983, 21984, 15448, 6010, 4261]"
635060.0,"[1931, 3007, 7390, 10275, 11977]"
635070.0,"[865, 866, 1287, 1288, 1289]"
635260.0,"[4502, 6388, 7075, 10299, 10491]"
635320.0,"[2766, 2767, 2781, 2821, 3217]"
635330.0,"[472, 611, 612, 631, 632]"
635340.0,"[1078, 1079, 1080, 1143, 1146]"
635341.0,"[41, 1321, 1322, 1323, 1325]"
635370.0,"[1592, 2518, 3149, 3233, 4012]"
635380.0,"[1592, 2518, 3149, 3233, 4012]"
635410.0,"[4830, 7514, 7956, 8064, 8423]"
635430.0,"[6355, 13818, 13953, 13954, 13956]"
635520.0,"[1262, 1379, 1605, 1935, 2153]"
635540.0,"[5056, 8093, 10027, 10793, 13169]"
635550.0,"[201, 227, 649, 710, 759]"
635580.0,"[1116, 1597, 4194, 6953, 7463]"
635590.0,"[3403, 5767, 6935, 7176, 7383]"
635750.0,"[494, 497, 544, 842, 1546]"
635751.0,"[18247, 492, 495, 496, 1787]"
635761.0,"[9421, 10498, 10499, 18248, 18321]"
635762.0,"[8283, 14392, 14393, 17867, 18249]"
635780.0,"[966, 967, 968, 1951, 4116]"
635790.0,"[3380, 4210, 4229, 4541, 6311]"
635810.0,"[14626, 18252, 7262, 11180, 11700]"
635830.0,"[5483, 5549, 6289, 7032, 7096]"
635850.0,"[7981, 8695, 8731, 9138, 9332]"
635870.0,"[4283, 6453, 6510, 6645, 6747]"
635880.0,"[9650, 12988, 16688, 18256, 19346]"
635930.0,"[1604, 3792, 4048, 4424, 4592]"
635940.0,"[17405, 15152, 21579, 5777, 7923]"
635980.0,"[513, 694, 707, 898, 1025]"
636010.0,"[813, 904, 905, 922, 923]"
636020.0,"[813, 904, 905, 922, 923]"
636030.0,"[813, 904, 905, 922, 923]"
636040.0,"[7835, 7873, 8601, 9149, 9748]"
636050.0,"[813, 904, 905, 922, 923]"
636080.0,"[513, 694, 707, 898, 1025]"
636130.0,"[609, 610, 1410, 2167, 2178]"
636131.0,"[3030, 3988, 6065, 6111, 6370]"
636132.0,"[5923, 11357, 11358, 11524, 13847]"
636133.0,"[5923, 11357, 11358, 11524, 13847]"
636134.0,"[472, 611, 612, 631, 632]"
636150.0,"[9680, 9929, 11297, 11713, 12140]"
636170.0,"[1343, 1598, 1603, 1612, 2539]"
636290.0,"[1581, 1582, 2286, 3950, 4043]"
636310.0,"[3141, 3232, 4385, 4696, 5043]"
636330.0,"[2703, 2800, 3439, 3549, 4215]"
636370.0,"[333, 570, 571, 572, 573]"
636390.0,"[3699, 3775, 5718, 5915, 6446]"
636400.0,"[4830, 7514, 7956, 8064, 8423]"
636440.0,"[20104, 14529, 16767, 21107, 13477]"
636460.0,"[18280, 6385, 9504, 12805, 13286]"
636470.0,"[658, 659, 660, 661, 2448]"
636480.0,"[6030, 6740, 7088, 7131, 7800]"
636500.0,"[1148, 3518, 4682, 4709, 4710]"
636501.0,"[1148, 3518, 4682, 4709, 4710]"
636520.0,"[4283, 6453, 6510, 6645, 6747]"
636530.0,"[1031, 1055, 1601, 1663, 2131]"
636570.0,"[14778, 14820, 16857, 17042, 18287]"
636610.0,"[3339, 3542, 3757, 4054, 4235]"
636630.0,"[3030, 3988, 6065, 6111, 6370]"
636690.0,"[18290, 10581, 14224, 11163, 8104]"
636700.0,"[4197, 4904, 6639, 7097, 7254]"
636880.0,"[9680, 9929, 11297, 11713, 12140]"
636910.0,"[1239, 1381, 1607, 1705, 1860]"
637030.0,"[9000, 9733, 15722, 17163, 18294]"
637060.0,"[1262, 1379, 1605, 1935, 2153]"
637100.0,"[3303, 3406, 3485, 4451, 6520]"
637110.0,"[12560, 16207, 17227, 18297, 20516]"
637410.0,"[513, 694, 707, 898, 1025]"
637850.0,"[9588, 12898, 14566, 14576, 14684]"
637880.0,"[4442, 5333, 5376, 5441, 5623]"
637920.0,"[4288, 7511, 8355, 9759, 9954]"
637930.0,"[4288, 7511, 8355, 9759, 9954]"
637940.0,"[4288, 7511, 8355, 9759, 9954]"
638000.0,"[10097, 20661, 20754, 14766, 5720]"
638010.0,"[12656, 20456, 13129, 9768, 6809]"
638060.0,"[14815, 17904, 6949, 13115, 13388]"
638120.0,"[2260, 2575, 2646, 3288, 3289]"
638160.0,"[473, 534, 568, 650, 717]"
638200.0,"[1967, 2467, 3003, 3623, 4538]"
638240.0,"[1262, 1379, 1605, 1935, 2153]"
638250.0,"[1262, 1379, 1605, 1935, 2153]"
638260.0,"[1262, 1379, 1605, 1935, 2153]"
638270.0,"[1262, 1379, 1605, 1935, 2153]"
638290.0,"[1262, 1379, 1605, 1935, 2153]"
638460.0,"[4287, 4916, 6214, 6236, 7070]"
638550.0,"[5202, 6032, 6097, 6432, 6491]"
638630.0,"[18317, 20391, 20392, 15103, 16691]"
638680.0,"[16455, 16456, 17374, 18100, 18318]"
638690.0,"[4442, 5333, 5376, 5441, 5623]"
638780.0,"[513, 694, 707, 898, 1025]"
638810.0,"[9421, 10498, 10499, 18248, 18321]"
638850.0,"[9027, 9600, 14018, 18322, 19112]"
639001.0,"[8228, 18006, 18323, 13129, 18305]"
639050.0,"[18324, 10175, 10176, 17032, 18325]"
639070.0,"[10176, 17032, 18325, 13068, 18324]"
639080.0,"[11919, 13111, 15338, 16873, 18326]"
639170.0,"[3312, 3751, 4107, 4187, 5625]"
639230.0,"[18328, 11556, 18783, 13274, 18546]"
639250.0,"[963, 1775, 2098, 2144, 2303]"
639260.0,"[963, 1775, 2098, 2144, 2303]"
639261.0,"[963, 1775, 2098, 2144, 2303]"
639262.0,"[963, 1775, 2098, 2144, 2303]"
639263.0,"[4019, 4020, 4021, 4291, 4459]"
639264.0,"[4019, 4020, 4021, 4291, 4459]"
639265.0,"[4019, 4020, 4021, 4291, 4459]"
639266.0,"[4019, 4020, 4021, 4291, 4459]"
639300.0,"[11858, 19303, 10165, 10234, 12153]"
639310.0,"[556, 892, 1034, 1690, 1691]"
639320.0,"[6361, 6739, 6932, 7324, 7528]"
639450.0,"[4849, 5527, 6770, 7323, 7421]"
639470.0,"[8429, 10580, 12667, 13620, 18341]"
639490.0,"[4716, 6779, 6830, 6895, 8230]"
639530.0,"[7957, 7958, 8376, 8381, 8383]"
639531.0,"[18344, 21724, 8330, 8380, 15859]"
639532.0,"[18355, 18684, 18686, 18687, 20882]"
639540.0,"[4560, 5255, 12826, 14373, 18346]"
639570.0,"[19518, 18543, 20736, 5361, 4302]"
639620.0,"[3825, 6887, 7723, 7886, 8006]"
639650.0,"[4748, 7842, 8015, 8699, 9778]"
639680.0,"[21322, 7697, 15637, 5393, 10774]"
639700.0,"[662, 1586, 3202, 4784, 5179]"
639840.0,"[7309, 11419, 16034, 17797, 8751]"
639940.0,"[2093, 3315, 3960, 3968, 4247]"
640040.0,"[176, 508, 531, 557, 690]"
640070.0,"[18355, 18684, 18686, 18687, 20882]"
640140.0,"[1021, 1336, 2214, 3519, 4812]"
640200.0,"[1728, 2095, 2455, 2587, 2711]"
640210.0,"[19619, 20566, 19416, 5211, 19638]"
640360.0,"[1699, 5356, 5372, 5618, 6807]"
640380.0,"[1742, 1892, 1893, 1961, 1962]"
640390.0,"[5202, 6032, 6097, 6432, 6491]"
640430.0,"[3479, 3507, 4188, 4236, 4376]"
640590.0,"[1766, 2528, 2536, 3174, 5880]"
640670.0,"[18415, 21787, 14764, 17552, 19124]"
640890.0,"[2534, 2608, 3152, 3587, 3764]"
640920.0,"[206, 242, 243, 319, 321]"
640970.0,"[3301, 5628, 7197, 7673, 8026]"
641020.0,"[6194, 6193, 17992, 15317, 8916]"
641430.0,"[2110, 4405, 5235, 5616, 5935]"
641450.0,"[18370, 12843, 12844, 12845, 3330]"
641780.0,"[19915, 3558, 13523, 17577, 17895]"
641870.0,"[17226, 18372, 20111, 20624, 20827]"
641940.0,"[9122, 6389, 10857, 5332, 9684]"
641950.0,"[14932, 18374, 11118, 6940, 14623]"
641970.0,"[4438, 5091, 12248, 15929, 17515]"
641980.0,"[556, 892, 1034, 1690, 1691]"
641990.0,"[3547, 4443, 4480, 5229, 6064]"
642160.0,"[15954, 15955, 18378, 20980, 15953]"
642240.0,"[12035, 14253, 14990, 15219, 15302]"
642250.0,"[13100, 14112, 18380, 1697, 2611]"
642390.0,"[12686, 21126, 4313, 10006, 12136]"
642520.0,"[7446, 8286, 12487, 13010, 15158]"
642560.0,"[7444, 7599, 8250, 8863, 9500]"
642600.0,"[176, 508, 531, 557, 690]"
642650.0,"[1738, 1986, 4616, 6746, 7810]"
642720.0,"[20, 21, 28, 68, 69]"
642730.0,"[18827, 13436, 14888, 17593, 13890]"
642750.0,"[593, 595, 598, 688, 689]"
642780.0,"[1148, 3518, 4682, 4709, 4710]"
642790.0,"[377, 404, 407, 408, 409]"
642804.0,"[472, 611, 612, 631, 632]"
642807.0,"[2934, 2951, 2979, 2982, 2986]"
643270.0,"[5862, 6871, 7036, 7575, 7953]"
643420.0,"[1537, 13062, 13769, 13860, 15117]"
643460.0,"[1097, 3566, 3567, 3568, 3569]"
643570.0,"[1502, 1503, 1504, 1505, 1506]"
643600.0,"[9863, 10776, 12058, 12326, 13088]"
643620.0,"[48, 49, 58, 270, 300]"
643670.0,"[6530, 12038, 17550, 17551, 17658]"
643671.0,"[6530, 12038, 17550, 17551, 17658]"
643680.0,"[616, 618, 1401, 1411, 1414]"
643681.0,"[472, 611, 612, 631, 632]"
643682.0,"[472, 611, 612, 631, 632]"
643683.0,"[377, 404, 407, 408, 409]"
643684.0,"[377, 404, 407, 408, 409]"
643685.0,"[3030, 3988, 6065, 6111, 6370]"
643688.0,"[472, 611, 612, 631, 632]"
643730.0,"[2772, 6438, 5021, 21565, 5424]"
643731.0,"[5504, 6362, 10073, 10824, 17845]"
643740.0,"[13824, 18410, 2771, 5403, 6076]"
643810.0,"[19055, 19703, 12491, 6376, 4191]"
643830.0,"[3534, 3644, 4242, 5203, 5427]"
643870.0,"[6642, 8105, 10785, 11674, 18413]"
643880.0,"[5202, 6032, 6097, 6432, 6491]"
643890.0,"[18415, 21787, 14764, 17552, 19124]"
643900.0,"[1154, 2208, 3310, 3475, 5128]"
643960.0,"[506, 1009, 1011, 1012, 1579]"
643970.0,"[10368, 10731, 11541, 14389, 16078]"
643980.0,"[7512, 7702, 8520, 10846, 11442]"
644080.0,"[419, 427, 703, 716, 934]"
644150.0,"[10828, 11936, 15266, 15771, 16549]"
644160.0,"[2703, 2800, 3439, 3549, 4215]"
644200.0,"[1343, 1598, 1603, 1612, 2539]"
644310.0,"[9680, 9929, 11297, 11713, 12140]"
644360.0,"[11783, 13756, 13943, 15206, 18425]"
644370.0,"[16522, 18426, 19651, 21832, 12207]"
644390.0,"[43, 161, 274, 275, 356]"
644480.0,"[18428, 13995, 4305, 4403, 5614]"
644530.0,"[993, 1588, 1589, 1590, 1851]"
644550.0,"[17020, 18430, 19307, 19681, 9005]"
644610.0,"[18431, 8711, 19573, 13506, 10770]"
644680.0,"[7923, 5913, 6659, 5777, 9289]"
644690.0,"[993, 1588, 1589, 1590, 1851]"
644710.0,"[21824, 4407, 4677, 10630, 10631]"
644780.0,"[642, 1539, 3085, 3155, 3498]"
644820.0,"[3301, 5628, 7197, 7673, 8026]"
644930.0,"[7202, 6548, 16504, 13009, 7071]"
644960.0,"[2487, 5113, 5936, 6387, 6479]"
644961.0,"[2489, 2492, 18439, 2490, 2491]"
644962.0,"[18440, 20763, 18465, 2488, 2489]"
645090.0,"[966, 967, 968, 1951, 4116]"
645240.0,"[2454, 3066, 3335, 3967, 4166]"
645260.0,"[12515, 18443, 17014, 11040, 17015]"
645310.0,"[993, 1588, 1589, 1590, 1851]"
645400.0,"[45, 77, 90, 92, 122]"
645401.0,"[18446, 38, 78, 83, 84]"
645410.0,"[1346, 1347, 1354, 1739, 1894]"
645420.0,"[5356, 5372, 5618, 6807, 6934]"
645430.0,"[17727, 20200, 9968, 13780, 16484]"
645440.0,"[5356, 5372, 5618, 6807, 6934]"
645450.0,"[4830, 7514, 7956, 8064, 8423]"
645460.0,"[18476, 19970, 20059, 20232, 20397]"
645470.0,"[4230, 15947, 13649, 7095, 8086]"
645670.0,"[45, 77, 90, 92, 122]"
645671.0,"[45, 77, 90, 92, 122]"
645690.0,"[5736, 6156, 6696, 8130, 11997]"
645710.0,"[14418, 14881, 15425, 18457, 18956]"
645750.0,"[19980, 21572, 21604, 3133, 9254]"
645760.0,"[1328, 2141, 2310, 3828, 4066]"
645780.0,"[931, 969, 1119, 1593, 1700]"
645790.0,"[167, 1569, 1595, 1616, 1682]"
645820.0,"[3552, 3788, 5219, 5690, 6445]"
645830.0,"[5470, 6044, 6709, 7346, 7391]"
645900.0,"[6731, 7686, 9010, 11940, 12590]"
645910.0,"[5987, 18466, 12257, 18440, 20763]"
645911.0,"[18466, 18465, 5985, 12257, 18440]"
645920.0,"[4419, 9901, 18467, 3080, 3327]"
645940.0,"[8117, 9467, 12414, 12425, 13394]"
645970.0,"[19310, 558, 11550, 16963, 16964]"
646100.0,"[556, 892, 1034, 1690, 1691]"
646150.0,"[18471, 6484, 4479, 5878, 6667]"
646280.0,"[1239, 1381, 1607, 1705, 1860]"
646330.0,"[907, 4858, 4859, 4860, 4861]"
646460.0,"[176, 508, 531, 557, 690]"
646470.0,"[4019, 4020, 4021, 4291, 4459]"
646480.0,"[18476, 19970, 20059, 20232, 20397]"
646490.0,"[4013, 4339, 4347, 4353, 6988]"
646570.0,"[18478, 5133, 12809, 16039, 10503]"
646600.0,"[9040, 10467, 11663, 12526, 12625]"
646662.0,"[377, 404, 407, 408, 409]"
646663.0,"[305, 1560, 1561, 1562, 1563]"
646664.0,"[377, 404, 407, 408, 409]"
646665.0,"[377, 404, 407, 408, 409]"
646666.0,"[377, 404, 407, 408, 409]"
646667.0,"[614, 615, 863, 1115, 1149]"
646668.0,"[6383, 9244, 12069, 12439, 12440]"
646669.0,"[377, 404, 407, 408, 409]"
646671.0,"[614, 615, 863, 1115, 1149]"
646672.0,"[377, 404, 407, 408, 409]"
646673.0,"[377, 404, 407, 408, 409]"
646780.0,"[18491, 14520, 4802, 9821, 12348]"
646820.0,"[5205, 7102, 12247, 12646, 15301]"
646900.0,"[4221, 4689, 7752, 8243, 10071]"
647000.0,"[3693, 5863, 9623, 10813, 14247]"
647040.0,"[4197, 4904, 6639, 7097, 7254]"
647050.0,"[8698, 10976, 12987, 13488, 14057]"
647080.0,"[12344, 14534, 18497, 18513, 19243]"
647090.0,"[1262, 1379, 1605, 1935, 2153]"
647370.0,"[9877, 18142, 18499, 18500, 21634]"
647371.0,"[9877, 18142, 18499, 18500, 21634]"
647400.0,"[10107, 11578, 11675, 12538, 18096]"
647410.0,"[8312, 12155, 14709, 18502, 6218]"
647530.0,"[18901, 4894, 11602, 16219, 19657]"
647740.0,"[1826, 1937, 2209, 2390, 3419]"
647830.0,"[1766, 2528, 2536, 3174, 5880]"
647840.0,"[377, 404, 407, 408, 409]"
647850.0,"[1262, 1379, 1605, 1935, 2153]"
647860.0,"[18127, 18508, 3487, 6010, 3486]"
647890.0,"[1262, 1379, 1605, 1935, 2153]"
647900.0,"[1262, 1379, 1605, 1935, 2153]"
647910.0,"[1262, 1379, 1605, 1935, 2153]"
647930.0,"[1262, 1379, 1605, 1935, 2153]"
647940.0,"[12344, 14534, 18497, 18513, 19243]"
647960.0,"[506, 1009, 1011, 1012, 1579]"
647980.0,"[6947, 9581, 11064, 13283, 14207]"
648020.0,"[5736, 6156, 6696, 8130, 11997]"
648100.0,"[6060, 14419, 18517, 3238, 3442]"
648120.0,"[931, 969, 1119, 1593, 1700]"
648260.0,"[8086, 18519, 15947, 18453, 8055]"
648290.0,"[346, 365, 371, 372, 549]"
648301.0,"[3905, 10221, 15096, 18521, 144]"
648340.0,"[45, 77, 90, 92, 122]"
648400.0,"[15647, 18523, 12811, 14532, 17470]"
648430.0,"[12711, 14283, 15009, 16422, 18524]"
648510.0,"[1502, 1503, 1504, 1505, 1506]"
648530.0,"[1502, 1503, 1504, 1505, 1506]"
648550.0,"[4298, 5351, 6084, 7595, 7722]"
648630.0,"[48, 49, 58, 270, 300]"
648640.0,"[4674, 5445, 6402, 6903, 7159]"
